Cn Code,Nutrient code,Nutrient value,Per unit,Value type code,Source code,Date added,Last modified
16315,601,0,100g,1,1,09/30/1996,11/27/2007
16315,605,0,100g,,1,09/30/1996,03/09/2016
16315,606,0.139,100g,1,1,09/30/1996,11/27/2007
16316,203,6.03,100g,1,1,12/23/2013,12/23/2013
16316,204,0.29,100g,1,1,12/23/2013,12/23/2013
16316,205,16.55,100g,3,1,12/23/2013,12/23/2013
16316,207,1.49,100g,1,1,12/23/2013,12/23/2013
16316,208,91,100g,3,1,12/23/2013,12/23/2013
16316,255,75.64,100g,1,1,12/23/2013,12/23/2013
16316,269,0.23,100g,3,1,12/23/2013,12/23/2013
16316,291,6.9,100g,3,1,12/23/2013,12/23/2013
16316,301,35,100g,1,1,12/23/2013,12/23/2013
16316,303,1.9,100g,1,1,12/23/2013,12/23/2013
16316,306,308,100g,1,1,05/02/2017,05/02/2017
16316,307,138,100g,,1,12/23/2013,12/23/2013
16316,320,0,100g,2,1,12/12/2024,1/2/2013
16316,328,0,100g,4,1,05/02/2017,05/02/2017
16316,401,2.7,100g,1,1,12/23/2013,12/23/2013
16316,539,0,100g,4,4,04/01/2022,04/01/2022
16316,601,0,100g,4,1,12/23/2013,12/23/2013
16316,605,0,100g,,1,12/23/2013,03/09/2016
16316,606,0.075,100g,1,1,12/23/2013,01/07/2015
16317,203,8.18,100g,1,1,12/23/2013,12/23/2013
16317,204,0.35,100g,1,1,12/23/2013,12/23/2013
16317,205,24.35,100g,3,1,12/23/2013,12/23/2013
16317,207,1.38,100g,1,1,12/23/2013,12/23/2013
16317,208,130,100g,3,1,12/23/2013,12/23/2013
16317,255,65.74,100g,1,1,12/23/2013,12/23/2013
16317,269,0.32,100g,3,1,12/23/2013,12/23/2013
16317,291,8.3,100g,3,1,12/23/2013,12/23/2013
16317,301,55,100g,1,1,12/23/2013,12/23/2013
16317,303,2.85,100g,1,1,12/23/2013,12/23/2013
16317,306,433,100g,1,1,05/02/2017,05/02/2017
16317,307,239,100g,1,1,12/23/2013,12/23/2013
16317,320,0,100g,1,1,12/12/2024,1/1/2011
16317,328,0,100g,4,1,05/02/2017,05/02/2017
16317,401,0,100g,1,1,12/23/2013,12/23/2013
16317,539,0,100g,4,4,04/01/2022,04/01/2022
16317,601,0,100g,1,1,12/23/2013,12/23/2013
16317,605,0,100g,,1,12/23/2013,03/09/2016
16317,606,0.089,100g,1,1,12/23/2013,01/07/2015
16320,203,9.34,100g,1,1,12/23/2013,12/23/2013
16320,204,0.46,100g,1,1,12/23/2013,12/23/2013
16320,205,24.46,100g,3,1,12/23/2013,12/23/2013
16320,207,1.09,100g,1,1,12/23/2013,12/23/2013
16320,208,136,100g,3,1,12/23/2013,12/23/2013
16320,255,64.65,100g,1,1,12/23/2013,12/23/2013
16320,269,,100g,,1,12/23/2013,12/23/2013
16320,291,8.6,100g,3,1,12/23/2013,02/06/2016
16320,301,50,100g,1,1,12/23/2013,12/23/2013
16320,303,2.09,100g,1,1,12/23/2013,12/23/2013
16320,306,387,100g,1,1,05/02/2017,05/02/2017
16320,307,237,100g,1,1,12/23/2013,12/23/2013
16320,320,,100g,,1,12/12/2024,12/12/2024
16320,328,0,100g,4,1,05/02/2017,05/02/2017
16320,401,0,100g,1,1,12/23/2013,12/23/2013
16320,539,0,100g,4,4,04/01/2022,04/01/2022
16320,601,0,100g,1,1,12/23/2013,12/23/2013
16320,605,0,100g,,1,12/23/2013,03/09/2016
16320,606,0.119,100g,1,1,12/23/2013,01/07/2015
16323,203,7.05,100g,1,1,12/23/2013,12/23/2013
16323,204,0.76,100g,1,1,12/23/2013,12/23/2013
16323,205,24.02,100g,3,1,12/23/2013,12/23/2013
16323,207,1.61,100g,1,1,12/23/2013,12/23/2013
16323,208,129,100g,3,1,12/23/2013,12/23/2013
16323,255,66.57,100g,1,1,12/23/2013,12/23/2013
16323,269,,100g,,1,12/23/2013,12/23/2013
16323,291,9.4,100g,3,1,12/23/2013,12/23/2013
16323,301,63,100g,1,1,12/23/2013,12/23/2013
16323,303,1.08,100g,1,1,12/23/2013,12/23/2013
16323,306,370,100g,1,1,05/02/2017,05/02/2017
16323,307,242,100g,1,1,12/23/2013,12/23/2013
16323,320,0,100g,1,1,12/12/2024,1/6/2002
16323,328,0,100g,4,1,05/02/2017,05/02/2017
16323,401,1.2,100g,1,1,12/23/2013,12/23/2013
16323,539,0,100g,4,4,04/01/2022,04/01/2022
16323,601,0,100g,1,1,12/23/2013,12/23/2013
16323,605,0,100g,,1,12/23/2013,03/09/2016
16323,606,0.083,100g,1,1,12/23/2013,06/19/2015
16325,203,8.33,100g,1,1,01/31/1994,11/27/2007
16325,204,0.45,100g,1,1,01/31/1994,11/27/2007
16325,205,21.09,100g,3,1,01/31/1994,11/27/2007
16325,207,1.14,100g,1,1,01/31/1994,11/27/2007
16325,208,118,100g,3,1,01/31/1994,11/27/2007
16325,255,69,100g,1,1,01/31/1994,11/27/2007
16325,269,,100g,,1,01/31/1994,11/30/2006
16325,291,7,100g,3,1,01/31/1994,11/27/2007
16325,301,68,100g,1,1,01/31/1994,11/27/2007
16325,303,2.13,100g,1,1,01/31/1994,11/27/2007
16325,306,391,100g,1,1,05/02/2017,05/02/2017
16325,307,238,100g,1,1,01/31/1994,11/27/2007
16325,320,0,100g,1,1,12/12/2024,1/6/2002
16325,328,0,100g,4,1,05/02/2017,05/02/2017
16325,401,1.3,100g,1,1,01/31/1994,11/27/2007
16325,539,0,100g,4,4,04/01/2022,04/01/2022
16325,601,0,100g,1,1,01/31/1994,11/27/2007
16325,605,0,100g,,1,01/31/1994,03/09/2016
16325,606,0.14,100g,1,1,01/31/1994,11/27/2007
16326,203,7.37,100g,1,1,12/23/2013,12/23/2013
16326,204,0.39,100g,1,1,12/23/2013,12/23/2013
16326,205,21.02,100g,3,1,12/23/2013,12/23/2013
16326,207,1.33,100g,1,1,12/23/2013,12/23/2013
16326,208,114,100g,3,1,12/23/2013,12/23/2013
16326,255,69.89,100g,1,1,12/23/2013,12/23/2013
16326,269,1.41,100g,3,1,12/23/2013,12/23/2013
16326,291,4.9,100g,1,1,12/23/2013,12/23/2013
16326,301,53,100g,1,1,12/23/2013,12/23/2013
16326,303,1.57,100g,1,1,12/23/2013,12/23/2013
16326,306,351,100g,1,1,05/02/2017,05/02/2017
16326,307,177,100g,,1,12/23/2013,12/23/2013
16326,320,0,100g,2,1,12/12/2024,1/1/2013
16326,328,0,100g,4,1,05/02/2017,05/02/2017
16326,401,1.3,100g,1,1,12/23/2013,12/23/2013
16326,539,0,100g,4,4,04/01/2022,04/01/2022
16326,601,0,100g,4,1,12/23/2013,12/23/2013
16326,605,0,100g,,1,12/23/2013,03/09/2016
16326,606,0.12,100g,1,1,12/23/2013,12/23/2013
16328,203,8.67,100g,1,1,01/31/1994,11/27/2007
16328,204,0.5,100g,1,1,01/31/1994,11/27/2007
16328,205,22.8,100g,3,1,01/31/1994,11/27/2007
16328,207,1.09,100g,1,1,01/31/1994,11/27/2007
16328,208,127,100g,3,1,01/31/1994,11/27/2007
16328,255,66.94,100g,1,1,01/31/1994,11/27/2007
16328,269,0.32,100g,3,1,12/23/2013,12/23/2013
16328,291,6.4,100g,3,1,01/31/1994,11/27/2007
16328,301,28,100g,1,1,01/31/1994,11/27/2007
16328,303,2.94,100g,1,1,01/31/1994,11/27/2007
16328,306,403,100g,1,1,05/02/2017,05/02/2017
16328,307,238,100g,1,1,01/31/1994,11/27/2007
16328,320,0,100g,2,1,12/12/2024,1/2/2003
16328,328,0,100g,4,1,05/02/2017,05/02/2017
16328,401,1.2,100g,1,1,01/31/1994,11/27/2007
16328,539,0,100g,4,4,04/01/2022,04/01/2022
16328,601,0,100g,1,1,01/31/1994,11/27/2007
16328,605,0,100g,,1,01/31/1994,03/09/2016
16328,606,0.072,100g,1,1,01/31/1994,11/27/2007
16331,203,9.13,100g,1,1,12/23/2013,12/23/2013
16331,204,0.09,100g,1,1,12/23/2013,12/23/2013
16331,205,22.41,100g,3,1,12/23/2013,12/23/2013
16331,207,1.44,100g,1,1,12/23/2013,12/23/2013
16331,208,124,100g,3,1,12/23/2013,12/23/2013
16331,255,66.93,100g,1,1,12/23/2013,12/23/2013
16331,269,,100g,,1,12/23/2013,12/23/2013
16331,291,9.3,100g,3,1,12/23/2013,12/23/2013
16331,301,66,100g,1,1,12/23/2013,12/23/2013
16331,303,2.98,100g,1,1,12/23/2013,12/23/2013
16331,306,419,100g,1,1,05/02/2017,05/02/2017
16331,307,240,100g,1,1,12/23/2013,12/23/2013
16331,320,0,100g,1,1,12/12/2024,1/5/2005
16331,328,0,100g,4,1,05/02/2017,05/02/2017
16331,401,1.2,100g,1,1,12/23/2013,12/23/2013
16331,539,0,100g,4,4,04/01/2022,04/01/2022
16331,601,0,100g,1,1,12/23/2013,12/23/2013
16331,605,0,100g,,1,12/23/2013,03/09/2016
16331,606,0.014,100g,1,1,12/23/2013,01/07/2015
16333,203,8.67,100g,1,1,12/23/2013,12/23/2013
16333,204,0.5,100g,1,1,12/23/2013,12/23/2013
16333,205,22.8,100g,3,1,12/23/2013,12/23/2013
16333,207,1.09,100g,1,1,12/23/2013,12/23/2013
16333,208,127,100g,3,1,12/23/2013,12/23/2013
16333,255,66.94,100g,1,1,12/23/2013,12/23/2013
16333,269,0.32,100g,3,1,12/23/2013,12/23/2013
16333,291,7.4,100g,1,1,12/23/2013,12/23/2013
16333,301,28,100g,1,1,12/23/2013,12/23/2013
16333,303,2.94,100g,1,1,12/23/2013,12/23/2013
16333,306,403,100g,1,1,05/02/2017,05/02/2017
16333,307,238,100g,1,1,12/23/2013,12/23/2013
16333,320,0,100g,2,1,12/12/2024,1/4/2007
16333,328,0,100g,4,1,05/02/2017,05/02/2017
16333,401,1.2,100g,1,1,12/23/2013,12/23/2013
16333,539,0,100g,4,4,04/01/2022,04/01/2022
16333,601,0,100g,1,1,12/23/2013,12/23/2013
16333,605,0,100g,,1,12/23/2013,03/09/2016
16333,606,0.072,100g,1,1,12/23/2013,06/19/2015
16335,203,8.12,100g,1,1,03/02/2012,
16335,204,0.93,100g,1,1,03/02/2012,
16335,205,20.8,100g,3,1,03/02/2012,
16335,207,1.29,100g,1,1,03/02/2012,
16335,208,121,100g,3,1,03/02/2012,
16335,255,68.86,100g,1,1,03/02/2012,
16335,269,,100g,,1,03/02/2012,01/07/2015
16335,291,6,100g,3,1,03/02/2012,02/06/2016
16335,301,58,100g,1,1,03/02/2012,
16335,303,1.5,100g,1,1,03/02/2012,
16335,306,250,100g,1,1,05/02/2017,05/02/2017
16335,307,208,100g,1,1,03/02/2012,
16335,320,0,100g,2,1,12/12/2024,1/4/2011
16335,328,0,100g,4,1,05/02/2017,05/02/2017
16335,401,0.2,100g,1,1,03/02/2012,
16335,539,0,100g,4,4,04/01/2022,04/01/2022
16335,601,0,100g,4,1,03/02/2012,
16335,605,0,100g,,1,03/02/2012,03/09/2016
16335,606,0.328,100g,3,1,03/02/2012,
16336,203,9.49,100g,1,1,12/23/2013,12/23/2013
16336,204,0.17,100g,1,1,12/23/2013,12/23/2013
16336,205,21.85,100g,3,1,12/23/2013,12/23/2013
16336,207,1.5,100g,1,1,12/23/2013,12/23/2013
16336,208,123,100g,3,1,12/23/2013,12/23/2013
16336,255,66.99,100g,1,1,12/23/2013,12/23/2013
16336,269,,100g,,1,12/23/2013,12/23/2013
16336,291,9.3,100g,3,1,12/23/2013,12/23/2013
16336,301,44,100g,1,1,12/23/2013,12/23/2013
16336,303,2.77,100g,1,1,12/23/2013,12/23/2013
16336,306,378,100g,1,1,05/02/2017,05/02/2017
16336,307,241,100g,1,1,12/23/2013,12/23/2013
16336,320,0,100g,1,1,12/12/2024,1/6/2002
16336,328,0,100g,4,1,05/02/2017,05/02/2017
16336,401,1.2,100g,1,1,12/23/2013,12/23/2013
16336,539,0,100g,4,4,04/01/2022,04/01/2022
16336,601,0,100g,1,1,12/23/2013,12/23/2013
16336,605,0,100g,,1,12/23/2013,03/09/2016
16336,606,0.024,100g,1,1,12/23/2013,01/07/2015
16337,203,5.22,100g,7,1,12/23/2013,12/23/2013
16337,204,0.36,100g,7,1,12/23/2013,12/23/2013
16337,205,14.83,100g,3,1,12/23/2013,12/23/2013
16337,207,1.64,100g,7,1,12/23/2013,12/23/2013
16337,208,81,100g,3,1,12/23/2013,12/23/2013
16337,255,77.96,100g,7,1,12/23/2013,12/23/2013
16337,269,1.85,100g,1,1,12/23/2013,12/23/2013
16337,291,5.3,100g,1,1,12/23/2013,12/23/2013
16337,301,29,100g,7,1,12/23/2013,12/23/2013
16337,303,1.25,100g,7,1,12/23/2013,12/23/2013
16337,306,260,100g,7,1,05/02/2017,05/02/2017
16337,307,117,100g,,1,12/23/2013,12/23/2013
16337,320,0,100g,1,1,12/12/2024,1/1/2013
16337,328,0,100g,4,1,05/02/2017,05/02/2017
16337,401,0.8,100g,7,1,12/23/2013,12/23/2013
16337,539,0,100g,4,4,04/01/2022,04/01/2022
16337,601,0,100g,1,1,12/23/2013,12/23/2013
16337,605,0,100g,,1,12/23/2013,03/09/2016
16337,606,0.125,100g,3,1,12/23/2013,06/19/2015
16338,203,8.23,100g,7,1,12/23/2013,12/23/2013
16338,204,0.62,100g,7,1,12/23/2013,12/23/2013
16338,205,26.05,100g,3,1,12/23/2013,12/23/2013
16338,207,1.3,100g,7,1,12/23/2013,12/23/2013
16338,208,140,100g,3,1,12/23/2013,12/23/2013
16338,255,63.81,100g,7,1,12/23/2013,12/23/2013
16338,269,0.37,100g,1,1,12/23/2013,12/23/2013
16338,291,10.5,100g,1,1,12/23/2013,02/06/2016
16338,301,69,100g,7,1,12/23/2013,12/23/2013
16338,303,2.36,100g,7,1,12/23/2013,12/23/2013
16338,306,389,100g,7,1,05/02/2017,05/02/2017
16338,307,237,100g,1,1,12/23/2013,12/23/2013
16338,320,0,100g,2,1,12/12/2024,1/11/2006
16338,328,0,100g,4,1,05/02/2017,05/02/2017
16338,401,0.9,100g,,1,12/23/2013,03/09/2016
16338,539,0,100g,4,4,04/01/2022,04/01/2022
16338,601,0,100g,,1,12/23/2013,03/09/2016
16338,605,0,100g,3,1,12/23/2013,12/23/2013
16338,606,0.032,100g,3,1,12/23/2013,02/06/2016
16341,203,9.06,100g,1,1,09/30/1996,11/27/2007
16341,204,0.49,100g,1,1,09/30/1996,11/27/2007
16341,205,27.91,100g,3,1,09/30/1996,11/27/2007
16341,207,1.34,100g,1,1,09/30/1996,11/27/2007
16341,208,149,100g,3,1,09/30/1996,11/27/2007
16341,255,61.2,100g,1,1,09/30/1996,11/27/2007
16341,269,0.36,100g,3,1,12/23/2013,12/23/2013
16341,291,5.3,100g,3,1,09/30/1996,11/27/2007
16341,301,52,100g,1,1,09/30/1996,11/27/2007
16341,303,2.3,100g,1,1,09/30/1996,11/27/2007
16341,306,508,100g,1,1,05/02/2017,05/02/2017
16341,307,238,100g,1,1,09/30/1996,11/27/2007
16341,320,0,100g,2,1,12/12/2024,1/4/2007
16341,328,0,100g,4,1,05/02/2017,05/02/2017
16341,401,0,100g,1,1,09/30/1996,11/27/2007
16341,539,0,100g,4,4,04/01/2022,04/01/2022
16341,601,0,100g,1,1,09/30/1996,11/27/2007
16341,605,0,100g,,1,09/30/1996,03/09/2016
16341,606,0.126,100g,1,1,09/30/1996,11/27/2007
16343,203,9.01,100g,7,1,01/31/1994,11/27/2007
16343,204,0.65,100g,7,1,01/31/1994,11/27/2007
16343,205,26.22,100g,3,1,01/31/1994,11/27/2007
16343,207,1.17,100g,7,1,01/31/1994,11/27/2007
16343,208,143,100g,3,1,01/31/1994,11/27/2007
16343,255,62.95,100g,7,1,01/31/1994,11/27/2007
16343,269,0.34,100g,3,1,12/23/2013,12/23/2013
16343,291,9,100g,7,1,01/31/1994,11/27/2007
16343,301,46,100g,7,1,01/31/1994,11/27/2007
16343,303,2.09,100g,7,1,01/31/1994,11/27/2007
16343,306,436,100g,7,1,05/02/2017,05/02/2017
16343,307,238,100g,1,1,01/31/1994,11/27/2007
16343,320,0,100g,1,1,12/12/2024,1/6/2005
16343,328,0,100g,4,1,05/02/2017,05/02/2017
16343,401,0.8,100g,1,1,01/31/1994,11/27/2007
16343,539,0,100g,4,4,04/01/2022,04/01/2022
16343,601,0,100g,1,1,01/31/1994,11/27/2007
16343,605,0,100g,,1,01/31/1994,03/09/2016
16343,606,0.109,100g,1,1,01/31/1994,11/27/2007
16346,203,8.97,100g,1,1,12/23/2013,12/23/2013
16346,204,0.64,100g,1,1,12/23/2013,12/23/2013
16346,205,25.81,100g,3,1,12/23/2013,12/23/2013
16346,207,1.34,100g,1,1,12/23/2013,12/23/2013
16346,208,142,100g,3,1,12/23/2013,12/23/2013
16346,255,63.24,100g,1,1,12/23/2013,12/23/2013
16346,269,,100g,,1,12/23/2013,12/23/2013
16346,291,10.4,100g,3,1,12/23/2013,12/23/2013
16346,301,73,100g,1,1,12/23/2013,12/23/2013
16346,303,2.84,100g,1,1,12/23/2013,12/23/2013
16346,306,463,100g,1,1,05/02/2017,05/02/2017
16346,307,238,100g,1,1,12/23/2013,12/23/2013
16346,320,0,100g,1,1,12/12/2024,1/6/2002
16346,328,0,100g,4,1,05/02/2017,05/02/2017
16346,401,0,100g,1,1,12/23/2013,12/23/2013
16346,539,0,100g,4,4,04/01/2022,04/01/2022
16346,601,0,100g,1,1,12/23/2013,12/23/2013
16346,605,0,100g,,1,12/23/2013,03/09/2016
16346,606,0.166,100g,1,1,12/23/2013,06/19/2015
16347,203,4.6,100g,7,1,12/23/2013,12/23/2013
16347,204,0.56,100g,7,1,12/23/2013,12/23/2013
16347,205,15.18,100g,3,1,12/23/2013,12/23/2013
16347,207,1.48,100g,7,1,12/23/2013,12/23/2013
16347,208,82,100g,3,1,12/23/2013,12/23/2013
16347,255,78.19,100g,7,1,12/23/2013,12/23/2013
16347,269,1.02,100g,1,1,12/23/2013,12/23/2013
16347,291,4.6,100g,1,1,12/23/2013,12/23/2013
16347,301,47,100g,7,1,12/23/2013,12/23/2013
16347,303,1.47,100g,7,1,12/23/2013,12/23/2013
16347,306,276,100g,7,1,05/02/2017,05/02/2017
16347,307,146,100g,,1,12/23/2013,12/23/2013
16347,320,0,100g,2,1,12/12/2024,1/1/2013
16347,328,0,100g,4,1,05/02/2017,05/02/2017
16347,401,0.7,100g,7,1,12/23/2013,12/23/2013
16347,539,0,100g,4,4,04/01/2022,04/01/2022
16347,601,0,100g,4,1,12/23/2013,12/23/2013
16347,605,0,100g,,1,12/23/2013,03/09/2016
16347,606,0.116,100g,3,1,12/23/2013,01/07/2015
16348,203,9.16,100g,1,1,12/23/2013,12/23/2013
16348,204,1.08,100g,1,1,12/23/2013,12/23/2013
16348,205,25.28,100g,3,1,12/23/2013,03/09/2016
16348,207,1.5,100g,1,1,12/23/2013,12/23/2013
16348,208,144,100g,3,1,12/23/2013,12/23/2013
16348,255,62.98,100g,1,1,12/23/2013,12/23/2013
16348,269,0.34,100g,,1,12/23/2013,03/09/2016
16348,291,10.4,100g,3,1,12/23/2013,12/23/2013
16348,301,62,100g,1,1,12/23/2013,12/23/2013
16348,303,2.48,100g,1,1,12/23/2013,12/23/2013
16348,306,325,100g,1,1,05/02/2017,05/02/2017
16348,307,241,100g,1,1,12/23/2013,12/23/2013
16348,320,0,100g,1,1,12/12/2024,1/6/2002
16348,328,0,100g,4,1,05/02/2017,05/02/2017
16348,401,1.8,100g,1,1,12/23/2013,12/23/2013
16348,539,0,100g,4,4,04/01/2022,04/01/2022
16348,601,0,100g,1,1,12/23/2013,12/23/2013
16348,605,0,100g,,1,12/23/2013,03/09/2016
16348,606,0.279,100g,1,1,12/23/2013,06/19/2015
16350,203,9.73,100g,1,1,12/23/2013,12/23/2013
16350,204,0.35,100g,1,1,12/23/2013,12/23/2013
16350,205,25.09,100g,3,1,12/23/2013,12/23/2013
16350,207,1.75,100g,1,1,12/23/2013,12/23/2013
16350,208,139,100g,3,1,12/23/2013,12/23/2013
16350,255,63.08,100g,1,1,12/23/2013,12/23/2013
16350,269,0.34,100g,3,1,12/23/2013,12/23/2013
16350,291,6.3,100g,3,1,12/23/2013,12/23/2013
16350,301,90,100g,1,1,12/23/2013,12/23/2013
16350,303,3.7,100g,1,1,12/23/2013,12/23/2013
16350,306,561,100g,1,1,05/02/2017,05/02/2017
16350,307,242,100g,1,1,12/23/2013,12/23/2013
16350,320,0,100g,2,1,12/12/2024,1/4/2007
16350,328,0,100g,4,1,05/02/2017,05/02/2017
16350,401,0,100g,1,1,12/23/2013,12/23/2013
16350,539,0,100g,4,4,04/01/2022,04/01/2022
16350,601,0,100g,1,1,12/23/2013,12/23/2013
16350,605,0,100g,,1,12/23/2013,03/09/2016
16350,606,0.091,100g,1,1,12/23/2013,06/19/2015
16353,203,7.6,100g,1,1,12/23/2013,12/23/2013
16353,204,0.4,100g,1,1,12/23/2013,12/23/2013
16353,205,19.65,100g,3,1,12/23/2013,12/23/2013
16353,207,0.81,100g,1,1,12/23/2013,12/23/2013
16353,208,110,100g,3,1,12/23/2013,12/23/2013
16353,255,71.54,100g,1,1,12/23/2013,12/23/2013
16353,269,1.82,100g,3,1,12/23/2013,12/23/2013
16353,291,5.4,100g,3,1,12/23/2013,12/23/2013
16353,301,36,100g,1,1,12/23/2013,12/23/2013
16353,303,1.5,100g,1,1,12/23/2013,12/23/2013
16353,306,268,100g,1,1,05/02/2017,05/02/2017
16353,307,241,100g,1,1,12/23/2013,12/23/2013
16353,320,1,100g,2,1,12/12/2024,1/4/2007
16353,328,0,100g,4,1,05/02/2017,05/02/2017
16353,401,0.3,100g,1,1,12/23/2013,12/23/2013
16353,539,0,100g,4,4,04/01/2022,04/01/2022
16353,601,0,100g,1,1,12/23/2013,12/23/2013
16353,605,0,100g,,1,12/23/2013,03/09/2016
16353,606,0.066,100g,1,1,12/23/2013,01/07/2015
16357,203,8.86,100g,1,1,12/23/2013,12/23/2013
16357,204,2.59,100g,1,1,12/23/2013,12/23/2013
16357,205,27.42,100g,3,1,12/23/2013,12/23/2013
16357,207,0.92,100g,1,1,12/23/2013,12/23/2013
16357,208,164,100g,3,1,12/23/2013,12/23/2013
16357,255,60.21,100g,1,1,12/23/2013,12/23/2013
16357,269,4.8,100g,3,1,12/23/2013,12/23/2013
16357,291,7.6,100g,1,1,12/23/2013,12/23/2013
16357,301,49,100g,1,1,12/23/2013,12/23/2013
16357,303,2.89,100g,1,1,12/23/2013,12/23/2013
16357,306,291,100g,1,1,05/02/2017,05/02/2017
16357,307,243,100g,1,1,12/23/2013,12/23/2013
16357,320,1,100g,2,1,12/12/2024,1/4/2007
16357,328,0,100g,4,1,05/02/2017,05/02/2017
16357,401,1.3,100g,1,1,12/23/2013,12/23/2013
16357,539,0,100g,4,4,04/01/2022,04/01/2022
16357,601,0,100g,1,1,12/23/2013,12/23/2013
16357,605,0,100g,,1,12/23/2013,03/09/2016
16357,606,0.269,100g,1,1,12/23/2013,06/19/2015
16358,203,7.05,100g,1,1,03/02/2012,
16358,204,2.77,100g,1,1,03/02/2012,
16358,205,22.53,100g,3,1,03/02/2012,
16358,207,0.91,100g,1,1,03/02/2012,
16358,208,139,100g,3,1,03/02/2012,
16358,255,66.72,100g,1,1,03/02/2012,
16358,269,4.01,100g,3,1,12/23/2013,12/23/2013
16358,291,6.4,100g,,1,03/02/2012,03/09/2016
16358,301,45,100g,1,1,03/02/2012,
16358,303,1.07,100g,1,1,03/02/2012,
16358,306,126,100g,1,1,05/02/2017,05/02/2017
16358,307,246,100g,1,1,03/02/2012,
16358,320,1,100g,2,1,12/12/2024,1/5/2011
16358,328,0,100g,4,1,05/02/2017,05/02/2017
16358,401,0.1,100g,1,1,03/02/2012,
16358,539,0,100g,4,4,04/01/2022,04/01/2022
16358,601,0,100g,4,1,03/02/2012,
16358,605,0,100g,,1,03/02/2012,03/09/2016
16358,606,0.214,100g,3,1,03/02/2012,
16359,203,7.04,100g,1,1,03/02/2012,
16359,204,2.47,100g,1,1,03/02/2012,
16359,205,22.87,100g,3,1,03/02/2012,
16359,207,0.74,100g,1,1,03/02/2012,
16359,208,138,100g,3,1,03/02/2012,
16359,255,66.87,100g,1,1,03/02/2012,
16359,269,4,100g,3,1,12/23/2013,12/23/2013
16359,291,6.3,100g,,1,03/02/2012,03/09/2016
16359,301,43,100g,1,1,03/02/2012,
16359,303,0.98,100g,1,1,03/02/2012,
16359,306,109,100g,1,1,05/02/2017,05/02/2017
16359,307,212,100g,1,1,03/02/2012,
16359,320,1,100g,2,1,12/12/2024,1/5/2011
16359,328,0,100g,4,1,05/02/2017,05/02/2017
16359,401,0.1,100g,1,1,03/02/2012,
16359,539,0,100g,4,4,04/01/2022,04/01/2022
16359,601,0,100g,4,1,03/02/2012,
16359,605,0,100g,,1,03/02/2012,03/09/2016
16359,606,0.213,100g,3,1,03/02/2012,
16360,203,4.92,100g,1,1,12/23/2013,12/23/2013
16360,204,1.95,100g,1,1,12/23/2013,12/23/2013
16360,205,13.49,100g,3,1,12/23/2013,12/23/2013
16360,207,1.09,100g,1,1,12/23/2013,12/23/2013
16360,208,88,100g,3,1,12/23/2013,12/23/2013
16360,255,78.55,100g,1,1,12/23/2013,12/23/2013
16360,269,2.59,100g,3,1,12/23/2013,12/23/2013
16360,291,4.4,100g,1,1,12/23/2013,12/23/2013
16360,301,35,100g,1,1,12/23/2013,12/23/2013
16360,303,1.23,100g,1,1,12/23/2013,12/23/2013
16360,306,144,100g,1,1,05/02/2017,05/02/2017
16360,307,132,100g,,1,12/23/2013,12/23/2013
16360,320,1,100g,2,1,12/12/2024,1/1/2013
16360,328,0,100g,4,1,05/02/2017,05/02/2017
16360,401,0.1,100g,1,1,12/23/2013,12/23/2013
16360,539,0,100g,4,4,04/01/2022,04/01/2022
16360,601,0,100g,4,1,12/23/2013,12/23/2013
16360,605,0,100g,,1,12/23/2013,03/09/2016
16360,606,0.204,100g,1,1,12/23/2013,06/19/2015
16361,203,8.13,100g,1,1,12/23/2013,12/23/2013
16361,204,0.71,100g,1,1,12/23/2013,12/23/2013
16361,205,20.32,100g,3,1,12/23/2013,12/23/2013
16361,207,1.16,100g,1,1,12/23/2013,12/23/2013
16361,208,117,100g,3,1,12/23/2013,12/23/2013
16361,255,69.7,100g,1,1,12/23/2013,12/23/2013
16361,269,,100g,,1,12/23/2013,12/23/2013
16361,291,3.6,100g,3,1,12/23/2013,12/23/2013
16361,301,26,100g,1,1,12/23/2013,12/23/2013
16361,303,3.05,100g,1,1,12/23/2013,12/23/2013
16361,306,375,100g,1,1,05/02/2017,05/02/2017
16361,307,255,100g,1,1,12/23/2013,12/23/2013
16361,320,1,100g,1,1,12/12/2024,1/6/2002
16361,328,0,100g,4,1,05/02/2017,05/02/2017
16361,401,0.4,100g,1,1,12/23/2013,12/23/2013
16361,539,0,100g,4,4,04/01/2022,04/01/2022
16361,601,0,100g,1,1,12/23/2013,12/23/2013
16361,605,0,100g,,1,12/23/2013,03/09/2016
16361,606,0.185,100g,1,1,12/23/2013,06/19/2015
16363,203,7.73,100g,1,1,01/31/1994,11/27/2007
16363,204,0.53,100g,1,1,01/31/1994,11/27/2007
16363,205,20.76,100g,3,1,01/31/1994,11/27/2007
16363,207,0.94,100g,1,1,01/31/1994,11/27/2007
16363,208,116,100g,3,1,01/31/1994,11/27/2007
16363,255,70.04,100g,1,1,01/31/1994,11/27/2007
16363,269,3.3,100g,3,1,12/23/2013,12/23/2013
16363,291,6.5,100g,3,1,01/31/1994,11/27/2007
16363,301,24,100g,1,1,01/31/1994,11/27/2007
16363,303,2.51,100g,1,1,01/31/1994,11/27/2007
16363,306,278,100g,1,1,05/02/2017,05/02/2017
16363,307,240,100g,1,1,01/31/1994,11/27/2007
