Cn code,Sequence num,Amount,Measure description,Unit amount,Type of unit,Source code,Date added,Last modified
124130,1,56.0,g,56.00,g,3,05/27/2023,04/27/2023
124131,1,56.0,g,56.00,g,3,05/27/2023,04/27/2023
124132,1,56.0,g,56.00,g,3,05/27/2023,04/27/2023
124133,1,56.0,g,56.00,g,3,05/27/2023,04/27/2023
124134,1,56.0,g,56.00,g,3,05/27/2023,04/27/2023
124135,1,48.0,g,56.00,g,3,05/27/2023,04/27/2023
124136,1,2.69,OZ,75.32,g,3,05/27/2023,05/16/2024
124137,1,0.5,cup dry,40.00,g,3,05/27/2023,12/19/2024
124138,1,32.0,g,32.00,g,3,05/27/2023,12/19/2024
124139,1,4.4,oz cup,124.74,g,3,05/27/2023,12/19/2024
124140,1,4.0,oz cup,113.40,g,3,05/27/2023,12/19/2024
124141,1,4.5,oz cup,128.00,g,3,05/27/2023,12/19/2024
124142,1,1.0,cup,140.00,g,3,05/27/2023,12/19/2024
124143,1,2.17,oz,60.76,g,3,05/27/2023,04/27/2023
124144,1,4.68,oz,131.04,g,3,05/27/2023,04/27/2023
124145,1,4.68,oz,131.04,g,3,05/27/2023,04/27/2023
124146,1,3.5,OZ,98.00,g,3,05/27/2023,04/27/2023
124147,1,4.32,oz,120.96,g,3,05/27/2023,05/16/2024
124148,1,4.52,oz,126.56,g,3,05/27/2023,05/16/2024
124149,1,6.5,OZ,182.00,g,3,05/27/2023,04/27/2023
124150,1,5.25,oz,147.00,g,3,05/27/2023,04/27/2023
124151,1,1.0,Kit,154.00,g,3,05/27/2023,05/16/2024
124152,1,4.5,oz,126.00,g,3,05/27/2023,04/27/2023
124153,1,4.5,oz,126.00,g,3,05/27/2023,04/27/2023
124154,1,3.65,OZ,102.20,g,3,05/27/2023,04/27/2023
124155,1,2.0,Shells,130.00,g,3,05/27/2023,04/27/2023
124156,1,4.4,OZ,123.20,g,3,05/27/2023,04/27/2023
124157,1,4.3,OZ,120.40,g,3,05/27/2023,04/27/2023
124158,1,4.45,oz,124.60,g,3,05/27/2023,10/31/2024
124159,1,4.87,oz,136.36,g,3,05/27/2023,04/27/2023
124160,1,2.0,oz,56.00,g,3,05/27/2023,04/27/2023
124161,1,3.1,oz,86.80,g,3,05/27/2023,04/27/2023
124162,1,4.6,oz,128.80,g,3,05/27/2023,08/31/2023
124163,1,4.6,oz,128.80,g,3,05/27/2023,04/27/2023
124164,1,2.52,oz,70.56,g,3,05/27/2023,04/27/2023
124165,1,4.4,oz,123.20,g,3,05/27/2023,04/27/2023
124166,1,1.0,oz,28.00,g,3,05/27/2023,04/27/2023
124167,1,4.5,oz,126.00,g,3,05/27/2023,08/31/2023
124168,1,2.8,OZ,78.40,g,3,05/27/2023,04/27/2023
124169,1,2.0,OZ,56.00,g,3,05/27/2023,04/27/2023
124170,1,3.34,oz,93.52,g,3,05/27/2023,04/27/2023
124171,1,4.23,oz,118.44,g,3,05/27/2023,08/31/2023
124172,1,5.0,oz,140.00,g,3,05/27/2023,04/27/2023
124173,1,2.0,ounce,56.00,g,3,05/27/2023,04/27/2023
124174,1,3.81,oz,106.68,g,3,05/27/2023,04/27/2023
124175,1,1.0,Waffle,67.20,g,3,05/27/2023,08/31/2023
124176,1,1.0,Waffle,67.20,g,3,05/27/2023,04/27/2023
124177,1,4.65,oz,130.20,g,3,05/27/2023,08/31/2023
124178,1,4.75,oz,133.00,g,3,05/27/2023,08/31/2023
124179,1,4.2,oz,117.60,g,3,05/27/2023,08/31/2023
124180,1,4.87,oz,136.36,g,3,05/27/2023,08/31/2023
124181,1,4.6,oz,128.80,g,3,05/27/2023,08/31/2023
124182,1,4.85,oz,135.80,g,3,05/27/2023,04/27/2023
124183,1,2.27,oz,63.56,g,3,05/27/2023,06/29/2023
124184,1,27.0,Grams,27.00,g,3,05/27/2023,11/16/2023
124185,1,27.0,Grams,27.00,g,3,05/27/2023,11/16/2023
124186,1,1.0,PACKAGE (1.66 ONZ / 47 GRM),46.48,g,3,05/27/2023,08/15/2024
124187,1,1.0,package,56.00,g,3,05/27/2023,12/19/2024
124188,1,19.0,Chips,28.00,g,3,05/27/2023,08/15/2024
124189,1,1.0,package,42.00,g,3,05/27/2023,12/19/2024
124190,1,22.0,Chips,28.00,g,3,05/27/2023,12/19/2024
124191,1,11.0,CHIPS,28.00,g,3,05/27/2023,12/19/2024
124192,1,22.0,chips,28.00,g,3,05/27/2023,12/19/2024
124193,1,1.0,PACKAGE,56.00,g,3,05/27/2023,04/27/2023
124194,1,2.16,oz,62.00,g,3,05/27/2023,12/19/2024
124195,1,0.75,oz pouch,21.00,g,3,05/27/2023,08/15/2024
124196,1,27.0,Grams,27.00,g,3,05/27/2023,08/31/2023
124197,1,27.0,Grams,27.00,g,3,05/27/2023,08/31/2023
124198,1,27.0,Grams,27.00,g,3,05/27/2023,11/16/2023
124199,1,0.5,Cup,55.00,g,3,05/27/2023,10/26/2023
124200,1,1.0,Burger,71.00,g,3,05/27/2023,03/14/2024
124201,1,1.0,Burger,82.00,g,3,05/27/2023,10/26/2023
124202,1,1.0,Pouch,25.00,g,3,05/27/2023,10/26/2023
124203,1,1.0,Pouch,28.00,g,3,05/27/2023,10/26/2023
124204,1,1.0,Pouch,28.00,g,3,05/27/2023,10/26/2023
124205,1,1.0,Pouch,27.00,g,3,05/27/2023,10/26/2023
124206,1,1.0,Package,22.00,g,3,05/27/2023,10/26/2023
124207,1,1.0,Package,22.00,g,3,05/27/2023,10/26/2023
124208,1,1.0,Pouch,50.00,g,3,05/27/2023,10/26/2023
124209,1,1.0,Pouch,50.00,g,3,05/27/2023,10/26/2023
124210,1,27.0,Grams,27.00,g,3,05/27/2023,11/16/2023
124211,1,27.0,Grams,27.00,g,3,05/27/2023,11/16/2023
124212,1,27.0,Grams,27.00,g,3,05/27/2023,12/21/2023
124213,1,0.5,Cup,130.00,g,3,05/27/2023,12/19/2024
124214,1,4.5,oz,128.00,g,3,05/27/2023,12/19/2024
124216,1,1.0,Bar,67.20,g,3,05/27/2023,05/25/2023
124217,1,1.0,Each,134.95,g,3,05/27/2023,09/13/2024
124218,1,1.0,Each,141.75,g,3,05/27/2023,09/13/2024
124220,1,1.0,Each,161.60,g,3,05/27/2023,09/13/2024
124221,1,2.0,slices,28.00,g,3,05/27/2023,08/15/2024
124222,1,1.0,Each,191.36,g,3,05/27/2023,05/25/2023
124223,1,1.0,Each,106.31,g,3,05/27/2023,09/13/2024
124224,1,2.0,slices,28.00,g,3,05/27/2023,05/25/2023
124225,1,1.0,Each,221.13,g,3,05/27/2023,11/16/2023
124228,1,1.0,Each,134.66,g,3,05/27/2023,09/13/2024
124231,1,3.81,oz,106.68,g,3,05/27/2023,05/25/2023
124233,1,1.0,Each,130.20,g,3,05/27/2023,08/31/2023
124234,1,1.0,Each,182.85,g,3,05/27/2023,09/13/2024
124235,1,1.0,Each,170.10,g,3,05/27/2023,09/13/2024
124236,1,1.0,Bar,33.60,g,3,05/27/2023,05/25/2023
124237,1,1.0,Each,102.06,g,3,05/27/2023,01/23/2025
124238,1,1.0,Each,70.88,g,3,05/27/2023,09/13/2024
124239,1,1.0,Each,123.32,g,3,05/27/2023,09/13/2024
124241,1,1.0,Each,70.88,g,3,05/27/2023,09/13/2024
124243,1,0.5,cup,130.00,g,3,05/27/2023,05/25/2023
124244,1,1.0,Each,131.83,g,3,05/27/2023,09/13/2024
124245,1,1.0,Each,154.51,g,3,05/27/2023,09/13/2024
124247,1,1.0,Per 28g,28.00,g,3,05/27/2023,12/19/2024
124248,1,1.0,Bar,33.60,g,3,05/27/2023,05/25/2023
124249,1,1.0,Each,178.60,g,3,05/27/2023,09/13/2024
124250,1,1.0,Each,111.98,g,3,05/27/2023,09/13/2024
124251,1,1.0,Each,56.70,g,3,05/27/2023,09/13/2024
124252,1,1.0,Each,125.87,g,3,05/27/2023,09/13/2024
124253,1,0.5,cup,125.00,g,3,05/27/2023,05/25/2023
124254,1,1.0,Each,106.31,g,3,05/27/2023,09/13/2024
124257,1,1.0,Amount per serving,163.00,ml,3,05/27/2023,09/13/2024
124259,1,1.0,Each,155.93,g,3,05/27/2023,09/13/2024
124260,1,1.0,Each,94.97,g,3,05/27/2023,09/13/2024
124261,1,1.0,Bar,33.60,g,3,05/27/2023,05/25/2023
124262,1,1.0,Each,163.10,g,3,05/27/2023,09/13/2024
124263,1,0.5,cup,125.00,g,3,05/27/2023,05/25/2023
124264,1,1.0,Each,102.06,g,3,05/27/2023,09/13/2024
124266,1,1.0,Each,199.87,g,3,05/27/2023,09/13/2024
124267,1,1.0,Each,141.75,g,3,05/27/2023,09/13/2024
124269,1,1.0,Each,92.14,g,3,05/27/2023,09/13/2024
124270,1,1.0,Pack,25.20,g,3,05/27/2023,05/25/2023
124271,1,1.0,Each,125.87,g,3,05/27/2023,09/13/2024
124273,1,1.0,Each,147.42,g,3,05/27/2023,09/13/2024
124275,1,1.0,Each,141.75,g,3,05/27/2023,09/13/2024
124276,1,1.0,Each,163.01,g,3,05/27/2023,09/13/2024
124277,1,1.0,Amount per serving,240.00,ml,3,05/27/2023,10/26/2023
124278,1,1.0,Pastry,48.00,g,3,05/27/2023,10/26/2023
124279,1,1.0,Each,56.70,g,3,05/27/2023,09/13/2024
124280,1,1.0,Each,92.14,g,3,05/27/2023,09/13/2024
124282,1,1.0,Each,84.00,g,3,05/27/2023,06/29/2023
124283,1,0.25,cup,60.00,g,3,05/27/2023,05/25/2023
124286,1,1.0,Each,147.42,g,3,05/27/2023,09/13/2024
124287,1,1.0,Each,217.16,g,3,05/27/2023,09/13/2024
124289,1,1.0,Amount per serving,163.00,ml,3,05/27/2023,06/29/2023
124290,1,1.0,Each,185.69,g,3,05/27/2023,09/13/2024
124291,1,2.0,slices,28.00,g,3,05/27/2023,08/15/2024
124292,1,1.0,Each,182.85,g,3,05/27/2023,09/13/2024
124293,1,1.0,Each,163.01,g,3,05/27/2023,09/13/2024
124294,1,1.0,each,106.31,g,3,05/27/2023,09/13/2024
124295,1,1.0,Each,151.67,g,3,05/27/2023,05/25/2023
124296,1,1.0,Burrito,182.00,g,3,05/27/2023,06/29/2023
124297,1,1.0,Each,56.70,g,3,05/27/2023,09/13/2024
124298,1,1.0,Each,155.93,g,3,05/27/2023,09/13/2024
124299,1,1.0,Each,151.67,g,3,05/27/2023,09/13/2024
124300,1,1.0,Each,151.67,g,3,05/27/2023,09/13/2024
124301,1,1.0,Each,217.16,g,3,05/27/2023,09/13/2024
124302,1,1.0,Each,147.42,g,3,05/27/2023,09/13/2024
124303,1,1.0,Each,56.70,g,3,05/27/2023,09/13/2024
124305,1,1.0,Pouch,96.00,g,3,05/27/2023,10/26/2023
124306,1,1.0,Each,70.88,g,3,05/27/2023,09/13/2024
124307,1,1.0,Each,147.42,g,3,05/27/2023,01/23/2025
124308,1,4.85,oz,135.80,g,3,05/27/2023,08/31/2023
124309,1,1.0,Each,147.42,g,3,05/27/2023,05/25/2023
124310,1,1.0,Pouch,75.00,g,3,05/27/2023,10/26/2023
124312,1,1.0,Each,147.42,g,3,05/27/2023,09/13/2024
124313,1,0.25,cup,60.00,g,3,05/27/2023,05/25/2023
124314,1,2.0,slices,28.00,g,3,05/27/2023,08/15/2024
124316,1,1.0,Each,106.31,g,3,05/27/2023,09/13/2024
124318,1,1.0,Each,134.66,g,3,05/27/2023,09/13/2024
124319,1,1.0,Each,134.95,g,3,05/27/2023,09/13/2024
124321,1,1.0,Each,96.39,g,3,05/27/2023,09/13/2024
124322,1,1.0,Amount per serving,340.00,ml,3,05/27/2023,11/16/2023
124323,1,1.0,Pastry,48.00,g,3,05/27/2023,10/26/2023
124324,1,1.0,Pastry,48.00,g,3,05/27/2023,10/26/2023
124326,1,1.0,Each,124.74,g,3,05/27/2023,09/13/2024
124327,1,0.5,cup,130.00,g,3,05/27/2023,05/25/2023
124328,1,1.0,Amount per serving,240.00,ml,3,05/27/2023,06/29/2023
124329,1,1.0,Pack,25.20,g,3,05/27/2023,05/25/2023
124330,1,1.0,Each,148.84,g,3,05/27/2023,09/13/2024
124331,1,1.0,Each,159.60,g,3,05/27/2023,06/29/2023
124332,1,1.0,Each,70.88,g,3,05/27/2023,09/13/2024
124333,1,1.0,Pastry,48.00,g,3,05/27/2023,10/26/2023
124335,1,1.0,Each,62.37,g,3,05/27/2023,09/13/2024
124336,1,100.0,gram,100.00,g,3,05/27/2023,08/31/2023
124337,1,1.0,Each,56.70,g,3,05/27/2023,09/13/2024
124338,1,1.0,Each,147.42,g,3,05/27/2023,09/13/2024
124340,1,1.0,Each,131.83,g,3,05/27/2023,09/13/2024
124341,1,1.0,Each,150.26,g,3,05/27/2023,09/13/2024
124342,1,1.0,Amount per serving,355.00,ml,3,05/27/2023,06/29/2023
124343,1,1.0,Each,70.00,g,3,05/27/2023,06/29/2023
124344,1,1.0,Each,154.51,g,3,05/27/2023,09/13/2024
124345,1,1.0,Bar,38.00,g,3,05/27/2023,03/14/2024
124347,1,1.0,Each,96.39,g,3,05/27/2023,09/13/2024
124349,1,1.0,Each,85.05,g,3,05/27/2023,09/13/2024
124355,1,1.0,PER SERVING,252.00,g,3,05/27/2023,09/13/2024
124356,1,1.0,Amount per serving,240.00,ml,3,05/27/2023,09/13/2024
124357,1,1.0,Each,102.06,g,3,05/27/2023,09/13/2024
124358,1,1.0,Each,163.01,g,3,05/27/2023,09/13/2024
124360,1,1.0,Bar,36.00,g,3,05/27/2023,03/14/2024
124365,1,1.0,Amount per serving,240.00,ml,3,05/27/2023,09/13/2024
124366,1,1.0,Each,147.42,g,3,05/27/2023,09/13/2024
124367,1,1.0,Each,63.79,g,3,05/27/2023,09/13/2024
124368,1,0.25,cup,60.00,g,3,05/27/2023,05/25/2023
124369,1,0.5,cup,130.00,g,3,05/27/2023,05/25/2023
124371,1,1.0,Each,150.26,g,3,05/27/2023,09/13/2024
124372,1,1.0,Each,70.88,g,3,05/27/2023,09/13/2024
124373,1,1.0,Pouch,96.00,g,3,05/27/2023,10/26/2023
124374,1,1.0,Amount per serving,340.00,ml,3,05/27/2023,05/25/2023
124377,1,1.0,Each,145.60,g,3,05/27/2023,06/29/2023
124378,1,1.0,Amount per serving,163.00,ml,3,05/27/2023,06/29/2023
124379,1,0.5,cup,125.00,g,3,05/27/2023,10/26/2023
124380,1,1.0,Each,124.60,g,3,05/27/2023,08/31/2023
124381,1,1.0,Amount per serving,120.00,ml,3,05/27/2023,05/25/2023
124382,1,1.0,Bar,67.20,g,3,05/27/2023,05/25/2023
124383,1,1.0,Each,147.42,g,3,05/27/2023,09/13/2024
124384,1,1.0,Each,106.40,g,3,05/27/2023,08/31/2023
124386,1,1.0,Each,62.37,g,3,05/27/2023,09/13/2024
124387,1,0.5,cup,125.00,g,3,05/27/2023,05/25/2023
124390,1,1.0,Each,136.08,g,3,05/27/2023,09/13/2024
124391,1,0.5,cup,125.00,g,3,05/27/2023,05/25/2023
124393,1,1.0,Each,147.42,g,3,05/27/2023,09/13/2024
124394,1,1.0,Each,171.51,g,3,05/27/2023,09/13/2024
124397,1,1.0,Each,171.52,g,3,05/27/2023,09/13/2024
124398,1,1.0,Each,144.59,g,3,05/27/2023,09/13/2024
124399,1,1.0,Each,134.66,g,3,05/27/2023,09/13/2024
124400,1,1.0,Each,83.63,g,3,05/27/2023,09/13/2024
124402,1,1.0,Bar,36.00,g,3,05/27/2023,03/14/2024
124403,1,1.0,Each,111.98,g,3,05/27/2023,09/13/2024
124405,1,0.25,cup,60.00,g,3,05/27/2023,05/25/2023
124406,1,1.0,Each,90.72,g,3,05/27/2023,09/13/2024
124408,1,1.0,Each,48.90,g,3,05/27/2023,09/13/2024
124409,1,1.0,cup,128.00,g,3,05/27/2023,05/25/2023
124411,1,1.0,Each,178.60,g,3,05/27/2023,09/13/2024
124448,1,1.4,oz.,40.00,g,3,05/27/2023,07/11/2024
124449,1,1.0,Slice (3 pieces/ 2.65 oz.),74.20,g,3,05/27/2023,08/15/2024
124450,1,1.0,Slice (2.9 oz.),81.20,g,3,05/27/2023,08/15/2024
124452,1,1.0,"slice, 3 pieces",81.20,g,3,05/27/2023,05/16/2024
124453,1,3.0,Pieces (2.90 oz.),81.20,g,3,05/27/2023,08/15/2024
124455,1,1.0,Roll,43.00,g,3,05/27/2023,12/19/2024
124456,1,1.0,Roll,57.00,g,3,05/27/2023,08/15/2024
124457,1,1.0,Biscuit,62.00,g,3,05/27/2023,12/19/2024
124458,1,1.0,Roll,64.00,g,3,05/27/2023,12/19/2024
124459,1,1.0,Roll,57.00,g,3,05/27/2023,12/19/2024
124460,1,0.083,of Sheet,57.00,g,3,05/27/2023,12/19/2024
124461,1,1.0,Roll,71.00,g,3,05/27/2023,12/19/2024
124462,1,1.0,Breadstick,32.00,g,3,05/27/2023,12/19/2024
124463,1,2.0,Rolls,57.00,g,3,05/27/2023,12/19/2024
124464,1,11.0,chips,28.00,g,3,05/27/2023,12/19/2024
124465,1,4.5,oz cup,128.00,g,3,05/27/2023,12/19/2024
124466,1,1.0,Pouch,28.00,g,3,05/27/2023,10/26/2023
124467,1,1.0,Pouch,21.00,g,3,05/27/2023,10/26/2023
124468,1,1.0,Container,28.00,g,3,05/27/2023,11/16/2023
124469,1,1.0,Pouch,28.00,g,3,05/27/2023,11/16/2023
124470,1,1.0,Pouch,28.00,g,3,05/27/2023,11/16/2023
124471,1,1.0,Pouch,28.00,g,3,05/27/2023,11/16/2023
124472,1,1.0,Bar,12.00,g,3,05/27/2023,10/26/2023
124473,1,1.0,Container,59.00,g,3,05/27/2023,11/16/2023
124474,1,1.0,Container,59.00,g,3,05/27/2023,11/16/2023
124475,1,1.0,Container,59.00,g,3,05/27/2023,11/16/2023
124476,1,1.0,Container,28.00,g,3,05/27/2023,11/16/2023
124477,1,1.0,Container,28.00,g,3,05/27/2023,11/16/2023
124478,1,1.0,Container,28.00,g,3,05/27/2023,11/16/2023
124479,1,1.0,Container,28.00,g,3,05/27/2023,11/16/2023
124480,1,3.55,oz.,99.00,g,3,05/27/2023,10/26/2023
124483,1,27.0,Grams,27.00,g,3,05/27/2023,12/21/2023
124484,1,4.0,Nuggets,86.00,g,3,05/27/2023,02/01/2024
124485,1,1.0,Bar,33.60,g,3,01/22/2024,05/25/2023
124486,1,1.0,Bar,33.60,g,3,01/22/2024,05/25/2023
124487,1,1.0,Pack,25.20,g,3,01/22/2024,05/25/2023
124488,1,1.0,Bar,33.60,g,3,01/22/2024,05/25/2023
124489,1,0.5,cup,93.00,g,3,01/22/2024,06/29/2023
124490,1,0.5,cup,120.00,g,3,01/22/2024,06/29/2023
124491,1,0.5,cup,93.00,g,3,01/22/2024,06/29/2023
124493,1,1.0,patty,35.00,g,3,01/22/2024,12/19/2024
124495,1,1.0,Calzone,156.00,g,3,01/22/2024,08/31/2023
124496,1,1.1,ounces,31.00,g,3,01/22/2024,05/16/2024
124497,1,1.0,Each,147.42,g,3,01/22/2024,09/13/2024
124498,1,1.0,oz,28.00,g,3,01/22/2024,09/14/2023
124499,1,1.0,oz,28.00,g,3,01/22/2024,09/14/2023
124505,1,0.5,Cup,56.00,g,3,01/22/2024,07/11/2024
124506,1,1.0,Patty,61.60,g,3,01/22/2024,10/26/2023
124507,1,6.1,ounces,173.00,g,3,01/22/2024,10/26/2023
124508,1,6.1,ounces,173.00,g,3,01/22/2024,05/16/2024
124509,1,213.0,Servings Per Container,84.00,g,3,01/22/2024,11/14/2024
124510,1,3.0,ounces,85.00,g,3,01/22/2024,05/16/2024
124511,1,0.9,OZ,26.00,g,3,01/22/2024,10/26/2023
124512,1,1.0,Slice (138g),136.36,g,3,01/22/2024,11/14/2024
124513,1,1.0,slice,137.00,g,3,01/22/2024,10/26/2023
124514,1,4.5,oz. cup,128.00,g,3,01/22/2024,12/19/2024
124515,1,4.5,oz cup,128.00,g,3,01/22/2024,12/19/2024
124516,1,4.5,oz cup,128.00,g,3,01/22/2024,08/15/2024
124517,1,1.3,oz. bar,36.00,g,3,01/22/2024,12/19/2024
124518,1,1.0,oz. bag,28.00,g,3,01/22/2024,08/15/2024
124519,1,1.28,oz,36.29,g,3,01/22/2024,08/15/2024
124520,1,1.28,oz bag,36.29,g,3,01/22/2024,08/15/2024
124521,1,1.28,oz. bag,36.29,g,3,01/22/2024,08/15/2024
124522,1,1.5,oz pouch,42.00,g,3,01/22/2024,07/11/2024
124523,1,1.5,oz pouch,42.00,g,3,01/22/2024,08/15/2024
124527,1,1.0,Amount per serving,120.00,ml,3,01/22/2024,07/11/2024
124528,1,1.0,Amount per serving,120.00,ml,3,01/22/2024,07/11/2024
124529,1,1.0,Amount per serving,120.00,ml,3,01/22/2024,07/11/2024
124530,1,1.0,Amount per serving,120.00,ml,3,01/22/2024,10/26/2023
124531,1,1.0,Amount per serving,120.00,ml,3,01/22/2024,07/11/2024
124532,1,1.0,Amount per serving,120.00,ml,3,01/22/2024,07/11/2024
124533,1,1.0,Amount per serving,120.00,ml,3,01/22/2024,12/19/2024
124551,1,1.0,Amount per serving,120.00,ml,3,01/22/2024,07/11/2024
124552,1,8.9,ounces,252.00,g,3,01/22/2024,05/16/2024
124553,1,11.9,OZ,337.00,g,3,01/22/2024,10/26/2023
124554,1,1.0,ounces,28.00,g,3,01/22/2024,05/16/2024
124555,1,1.0,Bar,37.00,g,3,01/22/2024,10/26/2023
124556,1,1.0,Bar,37.00,g,3,01/22/2024,10/26/2023
124557,1,1.0,Bar,37.00,g,3,01/22/2024,10/26/2023
124558,1,1.0,Bar,37.00,g,3,01/22/2024,10/26/2023
124569,1,4.5,oz cup,128.00,g,3,01/22/2024,12/19/2024
124570,1,4.5,oz cup,128.00,g,3,01/22/2024,08/15/2024
124571,1,5.15,oz.,146.00,g,3,01/22/2024,08/15/2024
124574,1,6.0,OZ,170.10,g,3,01/22/2024,01/23/2025
124575,1,1.0,serving,43.00,g,3,01/22/2024,11/16/2023
124576,1,1.0,serving,85.90,g,3,01/22/2024,08/15/2024
124577,1,1.0,COOKIE DOUGH PIECE,43.00,g,3,01/22/2024,12/21/2023
124578,1,1.0,Pattie,40.00,g,3,01/22/2024,05/16/2024
124579,1,57.0,GR,57.00,g,3,01/22/2024,08/15/2024
124580,1,84.0,GR,84.00,g,3,01/22/2024,08/15/2024
124581,1,4.0,OZ,112.00,g,3,01/22/2024,05/16/2024
124582,1,56.0,GR,56.00,g,3,01/22/2024,08/15/2024
124583,1,2.0,OZ,56.00,g,3,01/22/2024,06/13/2024
124584,1,3.3,oz,95.00,g,3,01/22/2024,11/14/2024
124585,1,2.0,Links,40.00,g,3,01/22/2024,05/16/2024
124586,1,3.15,Ounces,88.20,g,3,01/22/2024,05/16/2024
124587,1,3.58,oz,102.00,g,3,01/22/2024,12/21/2023
124588,1,3.5,oz,102.00,g,3,01/22/2024,05/16/2024
124589,1,3.58,oz,100.24,g,3,01/22/2024,08/15/2024
124590,1,2.0,OZ,45.00,g,3,01/22/2024,10/31/2024
124591,1,2.0,links,39.48,g,3,01/22/2024,08/15/2024
124592,1,1.0,Patty,39.48,g,3,01/22/2024,05/16/2024
124593,1,102.0,g,100.80,g,3,01/22/2024,12/21/2023
124594,1,3.35,oz,95.00,g,3,01/22/2024,08/15/2024
124595,1,1.5,oz pouch,42.50,g,3,01/22/2024,08/15/2024
124598,1,1.0,Package,75.00,g,3,01/22/2024,12/21/2023
124599,1,0.333,cup Dry,45.00,g,3,01/22/2024,12/21/2023
124600,1,0.5,Cup Dry,40.00,g,3,01/22/2024,12/21/2023
124601,1,0.5,cup dry,40.00,g,3,01/22/2024,12/21/2023
124602,1,0.5,cup dry,40.00,g,3,01/22/2024,12/21/2023
124603,1,1.0,Pizza,122.00,g,3,01/22/2024,12/19/2024
124604,1,1.0,package,31.80,g,3,01/22/2024,12/21/2023
124611,1,2.0,oz,56.00,g,3,01/22/2024,10/31/2024
124612,1,56.0,GR,56.00,g,3,01/22/2024,05/16/2024
124622,1,32.0,Chips,28.00,g,3,01/22/2024,02/01/2024
124626,1,1.0,Amount per serving,354.00,ml,3,01/22/2024,07/11/2024
124627,1,2.0,SLICES,28.00,g,3,01/22/2024,02/01/2024
124628,1,2.0,SLICES,28.00,g,3,01/22/2024,02/01/2024
124629,1,2.0,SLICES,28.00,g,3,01/22/2024,02/01/2024
124630,1,2.0,SLICES,28.00,g,3,01/22/2024,02/01/2024
124631,1,2.0,SLICES,28.00,g,3,01/22/2024,02/01/2024
124632,1,2.0,SLICES,25.00,g,3,01/22/2024,02/01/2024
124633,1,1.0,Pouch,75.00,g,3,01/22/2024,02/01/2024
124634,1,1.0,Bar,44.00,g,3,01/22/2024,02/01/2024
124635,1,1.0,Pouch,86.00,g,3,01/22/2024,02/01/2024
124636,1,1.0,Bar,44.00,g,3,01/22/2024,02/01/2024
124637,1,1.0,Bar,44.00,g,3,01/22/2024,02/01/2024
124638,1,1.0,Pouch,86.00,g,3,01/22/2024,02/01/2024
124639,1,1.0,Container,35.00,g,3,01/22/2024,02/01/2024
124640,1,1.0,Patty,38.00,g,3,01/22/2024,02/01/2024
124641,1,37.0,g,37.00,g,3,01/22/2024,12/19/2024
124642,1,37.0,grams,37.00,g,3,01/22/2024,08/15/2024
124643,1,2.0,oz,56.00,g,3,01/22/2024,05/16/2024
124644,1,2.0,oz,56.00,g,3,01/22/2024,02/01/2024
124645,1,2.0,oz,56.00,g,3,01/22/2024,02/01/2024
124646,1,2.4,ounces,68.00,g,3,01/22/2024,05/16/2024
124647,1,6.1,ounces,173.00,g,3,01/22/2024,05/16/2024
124665,1,1.0,Pouch,86.00,g,3,01/22/2024,02/01/2024
124688,1,1.0,Bottle,300.00,ml,3,01/22/2024,02/01/2024
124689,1,0.5,Cup,56.00,g,3,01/22/2024,07/11/2024
124690,1,6.1,ounces,173.00,g,3,01/22/2024,05/16/2024
124691,1,4.0,ounces,113.00,g,3,01/22/2024,11/14/2024
124692,1,6.1,ounces,174.00,g,3,01/22/2024,05/16/2024
124693,1,8.28,ounces,234.00,g,3,01/22/2024,07/11/2024
124694,1,5.9,ounces,167.00,g,3,01/22/2024,05/16/2024
124695,1,6.1,ounces,173.00,g,3,01/22/2024,05/16/2024
124697,1,1.0,Bar,34.00,g,3,01/22/2024,02/01/2024
124698,1,0.5,cup,120.00,g,3,01/22/2024,02/15/2024
124699,1,0.5,cup,130.00,g,3,01/22/2024,12/19/2024
124700,1,0.5,cup,125.00,g,3,01/22/2024,12/19/2024
124701,1,0.5,cup,125.00,g,3,01/22/2024,12/19/2024
124702,1,0.5,cup,120.00,g,3,01/22/2024,12/19/2024
124703,1,0.5,cup,120.00,g,3,01/22/2024,12/19/2024
124704,1,0.5,cup,125.00,g,3,01/22/2024,12/19/2024
124705,1,0.5,cup,120.00,g,3,01/22/2024,12/19/2024
124706,1,0.5,cup,125.00,g,3,01/22/2024,12/19/2024
124707,1,0.5,cup,120.00,g,3,01/22/2024,12/19/2024
124708,1,1.0,COOKIE DOUGH PIECE,43.00,g,3,01/22/2024,06/13/2024
124709,1,3.35,oz,95.00,g,3,01/22/2024,05/16/2024
124710,1,53.0,Servings Per Container,84.00,g,3,12/19/2024,12/19/2024
124711,1,4.5,oz,128.00,g,3,12/19/2024,01/23/2025
124712,1,1.0,Bar,44.00,g,3,12/19/2024,12/19/2024
124713,1,172.0,Servings Per Container,78.00,g,3,12/19/2024,01/23/2025
124714,1,1.0,Piece,69.00,g,3,12/19/2024,12/19/2024
124715,1,1.0,Piece,69.00,g,3,12/19/2024,12/19/2024
124716,1,343.0,Servings Per Container,37.00,g,3,12/19/2024,01/23/2025
124717,1,1.0,Portion,80.00,g,3,12/19/2024,12/19/2024
124718,1,1.0,Portion,79.00,g,3,12/19/2024,12/19/2024
124719,1,1.0,slice,22.00,g,3,12/19/2024,12/19/2024
